num,x,y
191,30.881151,32.124224
192,31.063192,32.28439
193,30.907775,32.482416
194,30.539941,31.719574
195,30.351515,31.837253
196,30.996075,32.656432
197,30.9547,31.479567
198,30.46067,32.192566
199,31.094268,32.69794
200,30.269751,31.970228
201,30.682562,31.811577
202,30.635566,32.382367
203,30.789677,31.883527
204,31.198754,31.963214
205,30.648487,31.724177
206,30.268229,31.964251
207,31.441933,31.808137
208,31.038982,32.390256
209,31.23528,32.453011
210,31.480863,31.668847
211,30.632569,32.44087
212,30.770482,32.045292
213,30.533332,31.784434
214,31.310736,31.673968
215,31.128855,31.452599
216,31.225606,32.113913
217,30.380534,32.469533
218,31.216479,32.121214
219,31.141862,31.483876
220,30.326628,32.299314
221,31.263882,32.357672
222,30.811876,31.887183
223,31.340906,32.541147
224,31.450688,32.261415
225,31.542014,32.377327
226,31.556883,31.914613
227,31.632152,31.831918
228,30.706531,32.68947
229,30.464629,32.442878
230,31.253852,32.178305
231,30.282927,32.211768
232,31.478943,32.539152
233,30.691269,31.850329
234,31.550057,32.658204
235,31.482888,32.058431
236,30.467899,31.698806
237,30.59329,32.366227
238,31.44436,32.469879
239,30.869052,32.444429
240,31.813724,32.33402
241,30.954993,32.31312
242,30.875211,32.208267
243,31.079034,32.043244
244,31.177937,31.997306
245,31.200685,32.151243
246,30.917715,32.310228
247,31.159485,32.363391
248,31.150129,32.327034
249,31.053598,32.147577
250,31.000508,32.060636
251,30.823125,32.24911
252,31.006502,32.327238
253,30.840479,32.089608
254,31.074956,32.181582
255,31.250975,32.09792
256,31.198098,32.054272
257,31.300571,31.994464
258,30.926949,32.274014
259,31.105559,32.193497
260,31.158909,32.249655
261,31.084833,32.033116
262,31.118847,31.956273
263,31.231389,32.214731
264,31.286218,32.22514
265,31.244138,32.138669
266,30.835709,32.315788
267,31.363705,32.15345
268,31.131282,32.142318
269,31.23758,32.139691
270,30.900072,31.886492
271,30.951801,32.254867
272,31.067193,31.934218
273,30.860468,32.28613
274,31.016581,32.011655
275,31.132463,32.010222
276,31.158044,32.235975
277,30.84333,32.075228
278,30.862596,32.037029
279,31.174289,32.163488
280,31.169215,32.231688
281,30.863879,32.242707
282,31.188434,32.220717
283,30.988235,32.285922
284,31.362602,32.164591
285,30.880363,31.882957
286,30.807931,32.254991
287,31.107869,32.357403
288,31.042798,32.111883
289,31.175939,32.284949
290,31.146957,32.028885
291,30.83669,32.01268
292,31.225511,32.130455
293,31.236502,32.311404
294,31.027866,31.899454
295,31.200475,32.18235
296,30.982733,32.092135
297,31.319305,32.22227
298,31.134116,31.964711
299,31.036025,32.23967
300,31.252213,32.249705
301,30.776812,32.085823
302,30.957775,31.982268
303,30.901431,32.03216
304,30.98596,32.166896
305,30.858387,31.941475
306,30.873855,32.142332
307,30.877433,32.085008
308,31.325406,32.092743
309,30.878208,32.209117
310,31.05768,32.195258
311,30.791307,31.970922
312,30.937356,31.883891
313,30.858564,32.208654
314,30.781278,32.252983
315,30.890114,32.176017
316,31.285005,32.121041
317,31.255497,32.17312
318,31.011343,32.342151
319,31.054231,32.036391
320,31.355529,32.185671
321,31.342791,32.127909
322,31.174746,32.063847
323,31.207299,32.348157
324,31.248066,31.903059
325,31.018588,32.128567
326,31.159644,32.316838
327,30.952978,32.016156
328,31.010181,31.932116
329,30.972256,31.909557
330,31.114393,31.948914
331,31.243492,32.260414
332,31.079376,32.199899
333,30.993752,31.962809
334,31.227206,32.083762
335,31.053986,32.307589
336,30.854494,32.064137
337,30.859499,32.229221
338,31.043486,31.847385
339,30.846159,32.021234
340,31.191851,32.091347
341,31.039076,32.13467
342,30.847256,32.194825
343,30.949776,32.138892
344,31.031204,32.193371
345,31.208709,32.27305
346,30.999145,32.301031
347,31.222889,32.130365
348,30.839902,32.190489
349,31.184066,32.121286
350,30.931381,32.259386
351,31.204236,32.065163
352,31.169949,31.875079
353,31.308369,32.241491
354,31.187663,32.339293
355,30.790836,32.05781
356,30.828398,32.305785
357,31.183584,32.003763
358,31.291231,31.962502
359,31.159154,32.172264
360,31.19228,31.999575
361,30.978373,32.070022
362,31.156715,32.094637
363,30.974546,32.036263
364,31.01966,32.219082
365,31.044064,32.221361
366,31.040815,32.040848
367,31.145615,32.114687
368,30.959369,32.03323
369,31.100613,32.185057
370,31.091391,32.120012
371,31.07378,32.123404
372,31.115469,32.111016
373,31.081653,32.049475
374,31.022956,32.112402
375,30.964022,32.047039
376,31.105294,32.163115
377,31.066975,32.180353
378,31.158837,32.122145
379,31.115106,32.053209
380,31.100963,32.048759
381,30.930386,32.134779
382,31.119969,32.170237
383,30.943801,32.150758
384,30.949827,32.129966
385,31.130584,32.131429
386,31.100741,32.165547
387,30.97837,32.01966
388,31.03196,32.114336
389,31.063332,32.169081
390,30.973093,32.151926
391,31.065546,32.060508
392,31.002295,32.12767
393,31.104668,32.134701
394,31.074389,32.191021
395,30.98093,32.189946
396,30.979981,32.188269
397,31.088531,32.030187
398,31.085119,32.046619
399,31.017197,32.021996
400,31.065128,32.036446
401,31.068542,32.041856
402,31.002644,32.06129
403,31.092662,32.087523
404,31.078053,32.053067
405,31.021291,32.132492
406,31.079972,32.020173
407,30.983,32.210504
408,31.037245,32.015298
409,31.123467,32.12448
410,31.032198,32.009869
411,31.017978,32.032782
412,31.154893,32.159592
413,31.079612,32.193539
414,30.944519,32.046541
415,30.960717,32.087666
416,31.010626,32.154765
417,31.076417,32.045683
418,31.044759,32.178657
419,30.995412,32.031417
420,31.071588,32.159773
421,31.069797,32.155136
422,31.122268,32.112074
423,31.056025,32.077156
424,31.0517,32.052164
425,30.923207,32.103578
426,31.162254,32.14135
427,31.031608,32.148056
428,31.141929,32.074171
429,30.981591,32.212342
430,31.142287,32.16291
431,31.095144,32.19064
432,30.992257,32.081346
433,31.038437,32.191071
434,30.976621,32.123627
435,31.083267,32.065737
436,30.917205,32.099658
437,31.017768,32.188465
438,30.982405,32.025432
439,31.166553,32.142678
440,30.955874,32.19031
441,30.918706,32.101872
442,31.068972,32.089397
443,31.096029,32.17188
444,31.120661,32.154623
445,30.976064,32.045367
446,31.124153,32.125536
447,31.109185,32.07316
448,30.978303,32.133897
449,30.942812,32.082339
450,31.066657,32.180865
451,31.022983,32.070615
452,31.083706,32.143686
453,30.933363,32.170221
454,31.002849,32.12135
455,31.105461,32.100039
456,30.993101,32.188454
457,31.054195,32.06543
458,31.019683,32.041824
459,31.001318,32.125773
460,31.008387,32.082459
461,31.000093,32.154182
462,30.97347,32.077585
463,31.068554,32.212523
464,31.107973,32.182398
465,31.041732,32.203449
466,31.016511,32.082722
467,31.021707,32.140768
468,31.125207,32.062777
469,30.962527,32.043067
470,31.107013,32.043507
471,31.005155,32.119786
472,31.021696,32.049027
473,30.935309,32.072986
474,31.078426,32.090978
475,30.950904,32.057638
476,31.001456,32.037587
477,31.160637,32.103448
478,31.051499,32.096171
479,30.934375,32.147169
480,31.087313,32.097437
481,31.030648,32.078676
482,31.034909,32.149331
483,30.995281,32.134896
484,31.071442,32.083086
485,31.014908,32.084617
486,31.063494,32.123972
487,31.06388,32.117342
488,31.027719,32.136602
489,31.041157,32.10515
490,31.051988,32.136038
491,31.025212,32.102356
492,31.063027,32.14741
493,31.046647,32.073936
494,31.060138,32.097665
495,31.08419,32.115122
496,31.022108,32.11624
497,31.073079,32.091609
498,31.061392,32.126519
499,31.048937,32.135149
500,31.07427,32.141439
501,30.998941,32.120106
502,31.082525,32.10481
503,31.052696,32.129384
504,31.018703,32.153669
505,31.046468,32.145943
506,31.029624,32.109012
507,31.077502,32.095881
508,31.034866,32.137263
509,31.085414,32.113858
510,31.028246,32.134897
511,31.088119,32.130944
512,31.013278,32.104862
513,31.068767,32.116992
514,31.056134,32.111131
515,31.067261,32.148865
516,31.038473,32.122795
517,31.073101,32.096875
518,31.086654,32.122329
519,31.083796,32.131766
520,31.047133,32.152131
521,31.018964,32.130529
522,31.056212,32.143815
523,31.013614,32.129092
524,31.010875,32.140246
525,31.040804,32.102425
526,30.99891,32.139682
527,31.068535,32.150798
528,31.062505,32.096443
529,30.99472,32.130305
530,31.026794,32.087956
531,31.056438,32.136919
532,31.046484,32.124221
533,31.058309,32.083489
534,31.060917,32.099087
535,31.078493,32.117901
536,31.075491,32.14582
537,31.077479,32.108743
538,31.089872,32.1261
539,31.037101,32.092516
540,31.079473,32.099978
541,31.05467,32.106485
542,31.029428,32.137873
543,31.087174,32.12844
544,31.003053,32.127389
545,31.085834,32.119894
546,31.017744,32.114355
547,31.059276,32.155302
548,31.012844,32.102506
549,31.046229,32.111151
550,31.046972,32.100308
551,31.014884,32.141032
552,31.056767,32.095378
553,31.017015,32.114767
554,31.035052,32.140311
555,31.039285,32.076081
556,31.018786,32.143054
557,31.024745,32.148482
558,30.996038,32.105128
559,31.082302,32.102314
560,31.068361,32.134991
561,31.070327,32.097726
562,31.026193,32.13041
563,30.992136,32.119973
564,31.009511,32.140198
565,31.054265,32.079847
566,31.085904,32.109832
567,31.010279,32.128182
568,31.012252,32.095543
569,31.026073,32.119487
570,31.053105,32.082401
571,31.02286,32.099959
572,31.000678,32.09594
573,31.027837,32.11358
574,31.028425,32.104548
575,31.065075,32.097937
576,31.009102,32.085075
577,31.070509,32.136711
578,31.039561,32.097044
579,31.010592,32.113515
580,31.03863,32.120483
581,31.053979,32.099298
582,31.076648,32.096609
583,31.011708,32.099947
584,31.021775,32.097857
585,31.06804,32.126496
586,31.066561,32.147671
587,31.025068,32.115546
588,31.047957,32.132629
589,31.054926,32.118481
590,31.077345,32.086297
591,31.023644,32.111394
592,30.992211,32.104753
593,31.048611,32.121152
594,31.043843,32.124758
595,31.022871,32.088572
596,31.010102,32.112471
597,31.003253,32.098769
598,31.055247,32.111811
599,31.079003,32.093289
600,31.027552,32.087214
601,31.039457,32.115826
602,31.050571,32.100781
603,31.033513,32.112808
604,31.03818,32.133497
605,31.033448,32.109984
606,31.054238,32.103812
607,31.059566,32.11111
608,31.037665,32.132466
609,31.043212,32.110767
610,31.035405,32.130146
611,31.031015,32.128121
612,31.048292,32.101102
613,31.03208,32.119168
614,31.031225,32.117935
615,31.027909,32.125984
616,31.04274,32.105787
617,31.050739,32.102954
618,31.048858,32.123387
619,31.029574,32.122094
620,31.044413,32.111029
621,31.049951,32.104022
622,31.047778,32.107481
623,31.055904,32.128172
624,31.048767,32.129996
625,31.044248,32.107132
626,31.036534,32.102307
627,31.048179,32.108787
628,31.041271,32.113423
629,31.0489,32.122534
630,31.048765,32.100145
631,31.05299,32.11358
632,31.036084,32.120318
633,31.059848,32.120721
634,31.055553,32.120221
635,31.032749,32.104141
636,31.045399,32.10775
637,31.058927,32.111589
638,31.040065,32.119111
639,31.040342,32.112612
640,31.039045,32.132185
641,31.062366,32.111196
642,31.05301,32.118891
643,31.036973,32.101188
644,31.044233,32.102304
645,31.045471,32.120984
646,31.035567,32.127494
647,31.030321,32.116715
648,31.029365,32.10767
649,31.032239,32.125161
650,31.023492,32.11661
651,31.051104,32.111664
652,31.036871,32.10636
653,31.046125,32.109058
654,31.030081,32.111113
655,31.037897,32.125386
656,31.058174,32.125019
657,31.043856,32.100149
658,31.041364,32.124811
659,31.04872,32.125603
660,31.03672,32.126815
661,31.035505,32.124973
662,31.047297,32.115903
663,31.029782,32.107861
664,31.048334,32.126213
665,31.037827,32.127481
666,31.056841,32.108716
667,31.053931,32.121688
668,31.029139,32.104848
669,31.035895,32.130184
670,31.029289,32.118754
671,31.034802,32.115186
672,31.040723,32.13003
673,31.033088,32.120987
674,31.041769,32.125367
675,31.040676,32.131575
676,31.030663,32.108266
677,31.028958,32.124064
678,31.051199,32.111904
679,31.054539,32.115822
680,31.046149,32.107967
681,31.039627,32.113919
682,31.041595,32.132261
683,31.042677,32.109255
684,31.04435,32.109747
685,31.036021,32.105474
686,31.054189,32.104108
687,31.05651,32.110092
688,31.040298,32.126249
689,31.039937,32.12696
690,31.052544,32.130986
691,31.034591,32.119068
692,31.044179,32.124285
693,31.032324,32.129948
694,31.042769,32.120208
695,31.027131,32.116697
696,31.053296,32.10592
697,31.028173,32.106095
698,31.054606,32.110409
699,31.026779,32.125723
700,31.053561,32.113263
701,31.057346,32.113931
702,31.049583,32.118944
703,31.036718,32.109927
704,31.048504,32.107531
705,31.048777,32.107072
706,31.054625,32.11937
707,31.051708,32.127312
708,31.028944,32.114442
709,31.055515,32.110725
710,31.033326,32.113886
711,31.042985,32.124257
712,31.047997,32.118169
713,31.058064,32.112625
714,31.042303,32.117613
715,31.051364,32.121405
716,31.029224,32.122525
717,31.027583,32.126405
718,31.051467,32.115479
719,31.05983,32.117561
720,31.035506,32.108936
721,31.04046,32.122947
722,31.04123,32.120951
723,31.037853,32.110762
724,31.04496,32.111006
725,31.042122,32.115203
726,31.037952,32.1132
727,31.048231,32.117516
728,31.049558,32.119187
729,31.043195,32.116551
730,31.037305,32.112001
731,31.036455,32.117223
732,31.038761,32.121149
733,31.043224,32.110059
734,31.045796,32.121856
735,31.043222,32.112157
736,31.036779,32.11949
737,31.042335,32.110782
738,31.047606,32.114016
739,31.038986,32.11513
740,31.03715,32.115987
741,31.045347,32.120242
742,31.043054,32.118076
743,31.041084,32.122193
744,31.040159,32.120375
745,31.046726,32.116652
746,31.044367,32.121925
747,31.038371,32.120392
748,31.047685,32.115846
749,31.040586,32.118391
750,31.045733,32.119031
751,31.048397,32.11468
752,31.046832,32.114782
753,31.038314,32.111075
754,31.046401,32.119137
755,31.04771,32.112996
756,31.042704,32.110244
757,31.039572,32.11355
758,31.047309,32.116504
759,31.039689,32.120647
760,31.039327,32.121706
761,31.041161,32.116469
762,31.04444,32.121571
763,31.046672,32.113578
764,31.045177,32.119043
765,31.049389,32.11406
766,31.049566,32.117656
767,31.046387,32.110042
768,31.037172,32.116554
769,31.042578,32.114824
770,31.050028,32.113946
771,31.044156,32.11066
772,31.036946,32.116164
773,31.045771,32.121457
774,31.040528,32.113301
775,31.039803,32.120043
776,31.046514,32.118912
777,31.038646,32.116125
778,31.04454,32.119537
779,31.049093,32.112052
780,31.0343,32.117293
781,31.037791,32.121993
782,31.043778,32.117213
783,31.039968,32.115736
784,31.04919,32.112635
785,31.03747,32.118652
786,31.045384,32.1098
787,31.037086,32.111955
788,31.039752,32.121446
789,31.046789,32.113612
790,31.043441,32.119048
791,31.048764,32.113242
792,31.046634,32.111966
793,31.039252,32.117843
794,31.037016,32.12007
795,31.043279,32.119781
796,31.049718,32.119294
797,31.047101,32.111816
798,31.046705,32.113904
799,31.048684,32.112819
800,31.042382,32.116042
801,31.040807,32.111013
802,31.046117,32.113477
803,31.038004,32.110535
804,31.042754,32.111445
805,31.046057,32.11033
806,31.044898,32.115031
807,31.041312,32.118641
808,31.047073,32.11664
809,31.042368,32.109872
810,31.039299,32.122459
811,31.05012,32.116686
812,31.044092,32.11935
813,31.045243,32.11112
814,31.041855,32.115714
815,31.038193,32.121077
816,31.046092,32.114043
817,31.040786,32.122225
818,31.044394,32.110828
819,31.047463,32.115017
820,31.049997,32.114864
821,31.03719,32.113821
822,31.046333,32.113526
823,31.043622,32.122834
824,31.047856,32.120738
825,31.047458,32.114918
826,31.041883,32.121171
827,31.037676,32.115668
828,31.04531,32.117596
829,31.041509,32.111845
830,31.044866,32.122316
831,31.038717,32.115228
832,31.040749,32.116448
833,31.047988,32.113585
834,31.047749,32.121236
835,31.050389,32.117794
836,31.043218,32.10952
837,31.037839,32.110934
838,31.045096,32.11984
839,31.046483,32.121608
840,31.03933,32.119097
841,31.039606,32.117455
842,31.039347,32.117268
843,31.041288,32.116937
844,31.040194,32.117329
845,31.041607,32.116478
846,31.043935,32.113944
847,31.041119,32.116512
848,31.041785,32.117282
849,31.039357,32.115782
850,31.042205,32.118479
851,31.04328,32.118188
852,31.045556,32.115664
853,31.042849,32.11364
854,31.044516,32.115869
855,31.040445,32.116309
856,31.042341,32.11646
857,31.0418,32.116004
858,31.04214,32.113604
859,31.042329,32.114148
860,31.042085,32.115938
861,31.04414,32.114333
862,31.043013,32.114531
863,31.041436,32.113639
864,31.041773,32.116761
865,31.039494,32.115686
866,31.04172,32.118416
867,31.044102,32.116147
868,31.044537,32.114919
869,31.041072,32.116925
870,31.04535,32.116356
871,31.043868,32.113979
872,31.040378,32.118104
873,31.040472,32.11584
874,31.04243,32.117609
875,31.044465,32.115793
876,31.043133,32.117292
877,31.041788,32.117895
878,31.041794,32.114863
879,31.043301,32.115763
880,31.043545,32.115102
881,31.04179,32.113506
882,31.041419,32.116021
883,31.044764,32.115902
884,31.042134,32.114916
885,31.042241,32.114705
886,31.043581,32.117501
887,31.039104,32.115759
888,31.040721,32.116997
889,31.045102,32.115973
890,31.040549,32.116194
891,31.045085,32.11613
892,31.043647,32.118685
893,31.039782,32.114507
894,31.042767,32.11554
895,31.040405,32.115895
896,31.044292,32.115434
897,31.04488,32.117738
898,31.044183,32.115075
899,31.040766,32.118554
900,31.045181,32.115709
901,31.040009,32.116917
902,31.042061,32.118836
903,31.041092,32.116158
904,31.041314,32.113903
905,31.043029,32.118033
906,31.042156,32.114365
907,31.039878,32.114447
908,31.040187,32.116292
909,31.041303,32.113767
910,31.043348,32.114572
911,31.039992,32.115479
912,31.044594,32.117043
913,31.040638,32.114246
914,31.042571,32.113661
915,31.040923,32.116704
916,31.044292,32.117565
917,31.040006,32.115148
918,31.042055,32.116662
919,31.044323,32.117174
920,31.042943,32.116882
921,31.041034,32.116421
922,31.044948,32.11643
923,31.041861,32.114564
924,31.043612,32.114201
925,31.040645,32.115035
926,31.042844,32.116263
927,31.045146,32.115103
928,31.042954,32.118568
929,31.041447,32.117744
930,31.0411,32.117014
931,31.042605,32.116888
932,31.041665,32.114061
933,31.041862,32.118034
934,31.042757,32.113467
935,31.040486,32.11766
936,31.039586,32.114984
937,31.042234,32.117
938,31.04488,32.115058
939,31.0444,32.118424
940,31.039562,32.115105
941,31.044374,32.115412
942,31.04314,32.114091
943,31.042782,32.115362
944,31.043597,32.114685
945,31.040858,32.11776
946,31.042349,32.118967
947,31.041259,32.115891
948,31.042075,32.11612
949,31.043437,32.116594
950,31.043912,32.115273
951,31.042543,32.116951
952,31.04105,32.116951
953,31.045376,32.116973
954,31.042121,32.113549
955,31.042102,32.115483
956,31.04256,32.118108
957,31.043782,32.116424
958,31.042097,32.114038
959,31.043625,32.117721
960,31.043773,32.115055
961,31.042753,32.115639
962,31.042062,32.115686
963,31.042232,32.116207
964,31.043122,32.115929
965,31.043047,32.116003
966,31.043428,32.116752
967,31.042887,32.116928
968,31.042936,32.116608
969,31.042661,32.116136
970,31.043228,32.116814
971,31.04147,32.11568
972,31.043505,32.11589
973,31.041934,32.116171
974,31.041374,32.11624
975,31.042038,32.115201
976,31.043203,32.115936
977,31.042072,32.11639
978,31.042381,32.116623
979,31.043467,32.115649
980,31.041667,32.116786
981,31.043129,32.116109
982,31.042394,32.116115
983,31.042857,32.116799
984,31.04124,32.116069
985,31.041762,32.115349
986,31.042596,32.116658
987,31.041449,32.115865
988,31.041472,32.116541
989,31.041934,32.117153
990,31.04141,32.116479
991,31.041943,32.116538
992,31.042136,32.116422
993,31.04271,32.116123
994,31.041607,32.115575
995,31.041403,32.116094
996,31.04148,32.116161
997,31.041792,32.117022
998,31.043465,32.115963
999,31.043132,32.116168
1000,31.041842,32.116348
1001,31.042701,32.116419
1002,31.041908,32.116512
1003,31.042771,32.115566
1004,31.043292,32.116245
1005,31.042135,32.117099
1006,31.042198,32.116671
1007,31.042995,32.116279
1008,31.041157,32.115867
1009,31.041988,32.117287
1010,31.043213,32.116988
1011,31.041657,32.116416
1012,31.042705,32.115855
1013,31.041349,32.116799
1014,31.041441,32.115453
1015,31.042165,32.115531
1016,31.042695,32.115359
1017,31.042528,32.116844
1018,31.043428,32.115645
1019,31.041951,32.116787
1020,31.042786,32.11579
1021,31.043063,32.115968
1022,31.041359,32.116238
1023,31.041296,32.116275
1024,31.042966,32.115627
1025,31.041763,32.117116
1026,31.042132,32.115751
1027,31.041852,32.116601
1028,31.041942,32.116499
1029,31.0418,32.117222
1030,31.042422,32.115188
1031,31.043437,32.116125
1032,31.043227,32.117002
1033,31.041618,32.115982
1034,31.043046,32.115797
1035,31.043343,32.116125
1036,31.042035,32.117111
1037,31.043126,32.115392
1038,31.043218,32.115632
1039,31.041955,32.115844
1040,31.041691,32.115781
1041,31.043293,32.116229
1042,31.042164,32.117341
1043,31.041499,32.116952
1044,31.042224,32.116467
1045,31.043274,32.115842
1046,31.043406,32.115811
1047,31.041664,32.115283
1048,31.04281,32.115317
1049,31.041336,32.115894
1050,31.042625,32.115874
1051,31.041881,32.116731
1052,31.043587,32.11652
1053,31.042083,32.116119
1054,31.04286,32.115501
1055,31.041383,32.116821
1056,31.043159,32.116233
1057,31.042303,32.115742
1058,31.042515,32.116726
1059,31.042755,32.115546
1060,31.041221,32.116644
1061,31.041863,32.116726
1062,31.042489,32.115245
1063,31.041632,32.117007
1064,31.042195,32.115169
1065,31.043536,32.116763
1066,31.042481,32.116794
1067,31.042961,32.116704
1068,31.041871,32.117166
1069,31.04141,32.115919
1070,31.042785,32.116695
1071,31.043178,32.116361
1072,31.042158,32.115541
1073,31.041298,32.116471
1074,31.04212,32.11674
1075,31.043263,32.116099
1076,31.042154,32.115394
1077,31.041974,32.115643
1078,31.041493,32.11664
1079,31.043501,32.116513
1080,31.042768,32.11673
1081,31.042521,32.116002
1082,31.042247,32.115793
1083,31.04276,32.115896
1084,31.042099,32.116534
1085,31.042248,32.116418
1086,31.042402,32.116568
1087,31.042539,32.116223
1088,31.042103,32.116305
1089,31.042231,32.115952
1090,31.042331,32.116259
1091,31.042552,32.116394
1092,31.042167,32.116555
1093,31.042587,32.115864
1094,31.042625,32.116189
1095,31.042426,32.116534
1096,31.042177,32.116163
1097,31.042469,32.116225
1098,31.042086,32.116383
1099,31.042741,32.116208
1100,31.042129,32.116095
1101,31.042677,32.116228
1102,31.042611,32.115837
1103,31.042103,32.115941
1104,31.042293,32.116031
1105,31.042161,32.11633
1106,31.042818,32.116274
1107,31.042236,32.116292
1108,31.04227,32.116097
1109,31.042107,32.116217
1110,31.042141,32.116223
1111,31.042534,32.116394
1112,31.042053,32.116533
1113,31.04269,32.115957
1114,31.042127,32.11619
1115,31.0427,32.116347
1116,31.042878,32.116418
1117,31.041906,32.116145
1118,31.042272,32.116147
1119,31.042811,32.116462
1120,31.042316,32.115826
1121,31.04248,32.116599
1122,31.042466,32.116391
1123,31.0423,32.11597
1124,31.042302,32.116488
1125,31.042481,32.116642
1126,31.042366,32.115995
1127,31.04188,32.116333
1128,31.042061,32.115953
1129,31.042448,32.11586
1130,31.042248,32.11664
1131,31.042468,32.116185
1132,31.042884,32.116116
1133,31.042545,32.11642
1134,31.042154,32.116307
1135,31.042267,32.116164
1136,31.04252,32.116539
1137,31.04292,32.116185
1138,31.042828,32.116159
1139,31.042488,32.116304
1140,31.042424,32.116128
1141,31.042719,32.116013
1142,31.042519,32.116289
1143,31.042004,32.116517
1144,31.042641,32.116616
1145,31.042422,32.116032
1146,31.042839,32.11617
1147,31.042867,32.116153
1148,31.042396,32.116128
1149,31.042652,32.116566
1150,31.042423,32.115896
1151,31.042652,32.116335
1152,31.042499,32.115872
1153,31.042553,32.116106
